article,true_label,predicted_label(Chat_gpt),Soft_score,Hard_score
"What happened in that hospital and how the two babies died. Malakpet women death case: The loss of life of two infants in Hyderabad's Malakpet government hospital has led to tension. Alleging that he died due to the negligence of the doctors, the family and relatives became worried. Leaders of all political parties expressed their support to the victims. The top officials of the health department clarified that there was no negligence on the part of the doctors in the incident. Government  has announced a compensation of Rs.5 lakh to the families of the victims. The Medical Commissioner has set up a committee to investigate the death of infants.",[],"[]
",1.0,1
"Dog And Snake Fight: Dog fights with snake to save her kids in khammam district. Dog And Snake Fight ,Mother's love is the greatest in creation, it is indescribable, if any creature comes near her children, she will resist fiercely, she is ready for any fight to save her children. Such an incident happened in Khammam district. A dog fought with a snake that bit her children. She died and saved her two children. In the suburb of Khammam city, Pallapu Chandraya Varalakshmi lives in Kottagudem. They are raising a female dog. She recently gave birth to four children. In the middle of the night, dogs were barking loudly in front of the house. When they came out of the house, they saw a cobra lying on a bike in their house premises. The snake had killed two children of dog.  Snake is trying to bite the dog The fight between the snake and the dog went on for a long time. In this fight both the dog and the snake died Two puppies also died The young man who reached Galata filmed this fight in his mobile phone In the end the dog died but the other two children survived",[],"The provided text doesn't contain any events related to a disease, hence no event can be extracted in the required format. Therefore, the result is an empty list.",1.0,1
"More than 10 thousand new cases of covid for the fourth day in a row.. How many deaths have been registered..? . New Delhi: For the fourth consecutive day, more than 10,000 new cases of Covid-19 have been reported in the country. It is noteworthy that this is the fourth row in a row that corona cases have increased in the country in the last two weeks. In the same order, the death are also increasing gradually.","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '10000'}]","[
{
'Disease': 'Covid-19',
'Location': 'New Delhi, India',
'Incident': 'case',
'Incident_Type': 'new',
'Number': '10000'
}
]",0.8,0
"Death of children in Alluri district Prajasakti. There is a tragedy in the death of children in Alluri district. In six months, 15 people have died due to various reasons. The government administration is not taking any steps towards the deaths of the students.",[],[],1.0,1
Telangana Corona Update | corona virus cases in Telangana have increased slightly. 177 people got infected with corona in a single day.,"[{'Disease': 'Corona', 'Location': 'Telangana', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '177'}]","[{'Disease': 'corona virus', 
  'Location': 'Telangana', 
  'Incident': 'case', 
  'Incident_Type': 'new', 
  'Number': 177}]",1.0,1
"Snake in the boat.. people who trembled.. six people drowned in the water. Ghazipur Boat Accident: A boat accident took place in Ghazipur, Uttar Pradesh. The passengers panicked when they saw a snake in the boat. Six people died when the boat overturned.",[],"The given news article does not contain information about a 'Disease' hence no events are extracted according to the given instructions. The result is an empty list.

[]",0.0,0
"70 female students fell ill after eating contaminated food: 40 are in serious condition | Prajasakti. Amarchinta-Wanaparthi (Telangana): 70 girl students fell ill in Amarchinta Kasturba Vidyalaya of Vanaparthi district. All the students who ate sambar and aubergine curry on Thursday night suffered from stomach ache and vomiting since midnight. It was not possible to take him to the hospital as there was only one teacher in the school. On Friday morning, as the condition of the female students became more critical, they were shifted to Atmakuru Government Hospital for treatment. Out of these, 40 female students are in serious condition and the doctors suggested that they should be shifted to the district hospital for better treatment.",[],"[{""Disease"": ""Food poisoning"", ""Location"": ""Amarchinta Kasturba Vidyalaya of Vanaparthi district"", ""Incident"": ""case"", ""Incident_Type"": ""new"", ""Number"": 70}, {""Disease"": ""Food poisoning"", ""Location"": ""Amarchinta Kasturba Vidyalaya of Vanaparthi district"", ""Incident"": ""case"", ""Incident_Type"": ""total"", ""Number"": 40}]",0.0,0
"Operation Smile: Telangana Police rescued 2,814 children in January Operation Smile: Telangana police rescued 2,814 children in January. For Operation Smile-IX conducted in the state in January, police teams (one SI, four constables) with 753 police personnel were formed in each sub-division. ",[],[],1.0,1
"Even today there are heavy cases in India. Number of corona cases is increasing in India. 10,093 covid positive cases have been reported in the last 24 hours. The number of corona cases is increasing in India. 10,093 Covid positive cases have been reported in the last 24 hours","[{'Disease': 'Corona', 'Location': 'Corona', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '10093'}]","[{'Disease':'Corona', 'Location': 'India', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 10093}]",0.8,0
"A terrible fire accident in the hospital.. Six people including the doctor's couple were burnt alive Doctor couple among 6 killed in massive fire at hospital in Jharkhand's Dhanbad. As everyone was fast asleep, the fire broke out and thick smoke spread. People in the hospital could not come out due to smoke and fire.",[],[],1.0,1
"Corona cases reduced in India..how much is new? - MicTv.in - Telugu News. Over 18,000 new cases of corona have been recorded in India for the past few days and have been declining for two days. Officials of the Central Health Department said that 16,103 new cases have been registered in the last 24 hours. A bulletin was released on Sunday regarding these new cases.","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '16103'}]","[
    {
        ""Disease"": ""Corona"",
        ""Location"": ""India"",
        ""Incident"": ""case"",
        ""Incident_Type"": ""new"",
        ""Number"": 18000
    },
    {
        ""Disease"": ""Corona"",
        ""Location"": ""India"",
        ""Incident"": ""case"",
        ""Incident_Type"": ""new"",
        ""Number"": 16103
    }
]",1.0,1
"Telangana booster dose, Harish Rao: booster dose at home.. Telangana government good news - booster dose shots will supply at home in telangana, harish rao orders health officials - Samayam Telugu . Thaneeru Harish Rao: The Telangana government has taken a key decision in the wake of the gradual increase in Covid-19 cases. Minister of Medical and Health Department to go door to door and give corona booster dose. Harish Rao ordered the officials. The officials were advised to make plans in this regard. It is known that Corona Booster Dose (Covid-19 Vaccine) is already being provided free of cost in all government hospitals in Telangana.",[],"The provided text does not contain specific data regarding disease, location, incident type, or number. Therefore, no events can be extracted in the requested format.",0.0,0
"Delhi covid cases: Corona alarmingly in Delhi.. positivity rate has increased by a lot - delhi records 366 new cases in 24 hours and covid positivity rate rises to 4 percent | Samayam Telugu. The increasing number of corona cases in Delhi is worrying the authorities. Positive cases are increasing massively since last week. Some schools have been temporarily closed as students and teachers have tested positive for the virus. Less than 100 cases were registered till four days ago, now it has crossed 300. Due to this, the Delhi government has taken strict measures. An announcement was released on Friday that the precautionary dose will be provided free of charge","[{'Disease': 'Corona', 'Location': 'Delhi', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '366'}]","[{'Disease': 'Covid-19', 'Location': 'Delhi', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 366}, {'Disease': 'Covid-19', 'Location': 'Delhi', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 100}, {'Disease': 'Covid-19', 'Location': 'Delhi', 'Incident': 'case', 'Incident_Type': 'total', 'Number': 300}]",0.8,0
"Covid 4th Wave: Corona cases and deaths have increased again in India.. How many have been recorded in the last 24 hours..? | COVID 19 India reports 14,506 fresh cases and 30 deaths in the last 24 hours | TV9 Telugu. Compared to yesterday, the number of cases increased by 2,717 cases and 3 deaths.","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '14506'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '30'}]","[
{
""Disease"": ""COVID-19"",
""Location"": ""India"",
""Incident"": ""case"",
""Incident_Type"": ""new"",
""Number"": 14506
},
{
""Disease"": ""COVID-19"",
""Location"": ""India"",
""Incident"": ""death"",
""Incident_Type"": ""new"",
""Number"": 30
},
{
""Disease"": ""COVID-19"",
""Location"": ""India"",
""Incident"": ""case"",
""Incident_Type"": ""increase"",
""Number"": 2717
},
{
""Disease"": ""COVID-19"",
""Location"": ""India"",
""Incident"": ""death"",
""Incident_Type"": ""increase"",
""Number"": 3
}
]",1.6,0
"Bhadrachalam Floods, Bhadradri: Boat overturns in bhadradri kothagudem godavari rescue operations 1 missing - Samayam Telugu . Bhadrachalam Floods: In Bhadradri Kothagudem district, there has been a misunderstanding in relief efforts in Godavari flood affected areas. A boat carrying flood victims capsized.",[],[],1.0,1
"Madhya Pradesh Shocker: Jail in a rape case, released on bail and again raped the same young woman with a friend, blackmailed to withdraw the case by making a video | Telugu. A man who was released on bail after being arrested in a 2020 rape case sexually assaulted the same victim with a knife. This terrible incident took place in Jabalpur district of Madhya Pradesh (Madhya Pradesh Shocker).",[],[],1.0,1
" Tarnaka Family Suicide Case Update: Shocking facts are coming to light in the incident in which four people died in the apartment of Tarnaka Rupali which created a sensation in Telangana. Vijay Pratap, who lost his father at a young age, grew up with his mother Chatuna. After studying higher education, he established himself in a good level, but he could not give up the principle that he should do whatever he wanted to do. The police initially concluded that the bet had led him to commit suicide by killing three people with him.",[],[],1.0,1
Telangana Corona News : How many new corona cases in Telangana.. - 10TV Telugu . 8 lakh 37 thousand 227 Covid positive cases have been registered in the state till today.. 8 lakh 32 thousand 411 people have recovered. The number of corona active cases in the state has reduced to 705.,"[{'Disease': 'Corona', 'Location': 'Telangana', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '837277'}]","[ 
  {
    'Disease': 'Covid',
    'Location': 'Telangana',
    'Incident': 'case',
    'Incident_Type': 'total',
    'Number': 837227
  },
  {
    'Disease': 'Covid',
    'Location': 'Telangana',
    'Incident': 'recovery',
    'Incident_Type': 'total',
    'Number': 832411
  },
  {
    'Disease': 'Covid',
    'Location': 'Telangana',
    'Incident': 'active case',
    'Incident_Type': 'current',
    'Number': 705
  }
]",0.6,0
"Reduced spread of Corona in India India reports 1007 new covid cases in 24 hours; 26 more died with virus. While the Covid recovery rate in India is 98.76 percent, the percentage of active cases has reduced to 0.03 percent. ","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '1007'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '26'}]","[{'Disease': 'Covid', 'Location': 'India', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 1007}, 
{'Disease': 'Covid', 'Location': 'India', 'Incident': 'death', 'Incident_Type': 'new', 'Number': 26},
{'Disease': 'Covid', 'Location': 'India', 'Incident': 'recovery', 'Incident_Type': 'percentage', 'Number': 98.76},
{'Disease': 'Covid', 'Location': 'India', 'Incident': 'case', 'Incident_Type': 'active_percentage', 'Number': 0.03}]",1.6,0
