article,true_label,predicted_label(Chat_gpt),Soft_score,Hard_score
"MP COVID Update Corona Patients Are Present in These Districts Of Madhya Pradesh ANN | MP Covid Update: Corona patients are present in these districts, health department sweated to make the state Covid free. MP Corona News: There are still 5 active patients of Covid-19 in Madhya Pradesh. In such a situation, the health department has lost its sweat to make the state corona free. There is still an appeal to take precautions.","[{'Disease': 'COVID-19', 'Location': 'Madhya Pradesh', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '5'}]","[{'Disease': 'Covid-19', 'Location': 'Madhya Pradesh', 'Incident': 'case', 'Incident_Type': 'active', 'Number': 5}]",0.8,0
"Measles outbreak in Bhiwandi. As many as 793 suspected patients recorded - Marathi News | Measles outbreak in Bhiwandi As many as 793 suspected patients have been recorded Latest Thane News at Lokmat.com. The blood samples of the patients were sent to Hafkin Research Institute, Parel, Mumbai for testing. In this report, 48 patients were reported to be suffering from measles rubella.","[{'Disease': 'Measles', 'Location': 'Bhiwandi', 'Incident (case or death)': 'case', 'Incident Type (new or total)': '', 'Number': '48'}]","[
{
""Disease"": ""Measles"",
""Location"": ""Bhiwandi"",
""Incident"": ""case"",
""Incident_Type"": ""total"",
""Number"": 793
},
{
""Disease"": ""Measles rubella"",
""Location"": ""Bhiwandi"",
""Incident"": ""case"",
""Incident_Type"": ""new"",
""Number"": 48
}
]",0.8,0
"After November, the month of December also became the peak season, reaching data of 235 Rohtak News; risk of dengue increased in Rohtak, after November, December became peak time, figure reached 235 - Dainik Bhaskar. The threat of dengue is increasing in Rohtak, Haryana. Which has a bad effect on people's health. November is considered peak month for dengue. But this time in December too, there are a lot of dengue patients. Anti-larval activities are being carried out to prevent mosquito-borne diseases. | The threat of dengue is increasing in Rohtak, Haryana. Which has a bad effect on people's health. November is considered peak month for dengue. But this time in December too, there are a lot of dengue patients. Anti-larval activities are being carried out to prevent mosquito-borne diseases.","[{'Disease': 'Dengue', 'Location': 'Rohtak,Haryana', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '235'}]","[
  {
    ""Disease"": ""Dengue"",
    ""Location"": ""Rohtak, Haryana"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 235
  }
]",0.6,0
"Cancer Disease: Greater Noida: Fear of cancer in Smart Village Maincha and Chithehra, 70 deaths in 4 years due to deadly disease in government adopted village - cancer affected village Maycha and Chithehra 70 died in 4 years dangerous disease | Navbharat Times | Mycha has been declared as a smart village by the UP government. At the same time, under the Rurban Bharat Mission, an important scheme of the Government of India, development is being done on the lines of the city selected in the Chithera cluster. At present, more than 40 people are suffering from cancer in both the villages. This deadly disease has claimed more than 70 lives in the last 4 years.","[{'Disease': 'Cancer', 'Location': 'Maycha', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': ''}, {'Disease': 'Cancer', 'Location': 'Chithehra', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': ''}, {'Disease': 'Cancer', 'Location': 'Maycha', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '40'}, {'Disease': 'Cancer', 'Location': 'Chithehra', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '40'}]","[
{
'Disease': 'Cancer',
'Location': 'Smart Village Maincha and Chithehra',
'Incident': 'case',
'Incident_Type': 'total',
'Number': 40
},
{
'Disease': 'Cancer',
'Location': 'Smart Village Maincha and Chithehra',
'Incident': 'death',
'Incident_Type': 'total',
'Number': 70
}
]",1.8,1
"290 new cases of Covid-19 in Gujarat, two deaths - Navbharat Times. Ahmedabad, Aug 26 (PTI) 290 new cases of coronavirus infection were reported in Gujarat on Friday, after which the total number of infected patients in the state increased to 12,69,122. The Health Department gave this information. He told that two more patients died due to infection, after which the total death toll increased to 11,003. According to the Health Department, 356 patients recovered in the last 24 hours and so far, a total of 12,56,293 patients have recovered from the disease. At present, there are 1,826 under-treated patients of Covid-19 in Gujarat.","[{'Disease': 'COVID-19', 'Location': 'Gujarat', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '290'}, {'Disease': 'COVID-19', 'Location': 'Gujarat', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '12,69,122'}, {'Disease': 'COVID-19', 'Location': 'Gujarat', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '2'}, {'Disease': 'COVID-19', 'Location': 'Gujarat', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '11,003'}]","[{'Disease': 'Covid-19', 'Location': 'Gujarat', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 290},
{'Disease': 'Covid-19', 'Location': 'Gujarat', 'Incident': 'case', 'Incident_Type': 'total', 'Number': 1269122},
{'Disease': 'Covid-19', 'Location': 'Gujarat', 'Incident': 'death', 'Incident_Type': 'total', 'Number': 11003},
{'Disease': 'Covid-19', 'Location': 'Gujarat', 'Incident': 'death', 'Incident_Type': 'new', 'Number': 2},
{'Disease': 'Covid-19', 'Location': 'Gujarat', 'Incident': 'recovery', 'Incident_Type': 'new', 'Number': 356},
{'Disease': 'Covid-19', 'Location': 'Gujarat', 'Incident': 'recovery', 'Incident_Type': 'total', 'Number': 1256293},
{'Disease': 'Covid-19', 'Location': 'Gujarat', 'Incident': 'treatment', 'Incident_Type': 'current', 'Number': 1826}]
",4.0,4
"Corona Update- 3,611 new patients of Corona in the country, 27 died - Royal Bulletin . New Delhi. During the last 24 hours, 3,611 new patients infected with the corona virus have been reported in the country, while 27 patients infected with the corona virus died during this period. At the same time, 6,587 patients have recovered. So far 4,43,99,415 patients have become healthy and the recovery rate is 98.74 percent. Union Ministry of Health","[{'Disease': 'COVID-19', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '3,611'}, {'Disease': 'COVID-19', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '27'}]","[  
   {  
      'Disease':'Corona',
      'Location':'New Delhi',
      'Incident':'case',
      'Incident_Type':'new',
      'Number':3611
   },
   {  
      'Disease':'Corona',
      'Location':'New Delhi',
      'Incident':'death',
      'Incident_Type':'new',
      'Number':27
   },
   {  
      'Disease':'Corona',
      'Location':'New Delhi',
      'Incident':'recovery',
      'Incident_Type':'new',
      'Number':6587
   },
   {  
      'Disease':'Corona',
      'Location':'New Delhi',
      'Incident':'recovery',
      'Incident_Type':'total',
      'Number':44399415
   }
]",1.2,0
"Corona - Six more people got corona infected, active patients became 38 - Raebareli News | Six more people got corona infected, 38 active patients","[{'Disease': 'Corona', 'Location': 'Raebareli', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '6'}, {'Disease': 'Corona', 'Location': 'Raebareli', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '38'}]","[{'Disease': 'Corona', 'Location': 'Raebareli', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 6},
{'Disease': 'Corona', 'Location': 'Raebareli', 'Incident': 'case', 'Incident_Type': 'total', 'Number': 38}]",2.0,2
"H3N2 increased concern in Odisha, 60 people infected with new virus, on alert. H3N2 Odisha: After Corona, influenza virus H3N2 is spreading rapidly in the country. January and February this year in Odisha.","[{'Disease': 'H3N2', 'Location': 'Odisha', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '60'}]","[
  {
    ""Disease"": ""H3N2"",
    ""Location"": ""Odisha"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
      ""Number"": 60
    }
]",0.8,0
"Coronavirus data India 07 august 2022 latest update from health ministry on covid 19 crisis, India news | Coronavirus Crisis: No brake on the speed of Corona in the country, so many new cases surfaced in 24 hours, active cases now 134933. Hindi News, Country | After 18,738 people were found infected with the corona virus in India in one day, the total number of infections in the country has increased to 4,41,45,732, while the number of patients under treatment has reached 1,34,933.","[{'Disease': 'COVID-19', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '18,738'}, {'Disease': 'COVID-19', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '4,41,45,732'}]","[
  {
    ""Disease"": ""Corona"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 18738
  },
  {
    ""Disease"": ""Corona"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""total"",
    ""Number"": 44145732
  },
  {
    ""Disease"": ""Corona"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""active"",
    ""Number"": 134933
  }
]",1.6,0
" No new case of corona virus infection was reported in Jammu and Kashmir on Monday, due to which the total number of infected people remained stable at 4,79,266. The officers provided this information. An official spokesperson said, ""No new case of COVID-19 has been reported in Jammu and Kashmir in the last 24 hours."" The death toll in the union territory remained stable at 4,785 as no patient died during the last 24 hours. The number of patients under treatment for Covid-19 in Jammu and Kashmir has gone up to 23. So far total 4,74,458 have died in this","[{'Disease': 'Corona', 'Location': 'Jammu and Kashmir', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '479266'}, {'Disease': 'Corona', 'Location': 'Jammu and Kashmir', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '474458'}]","[
{ ""Disease"": ""corona virus"", ""Location"": ""Jammu and Kashmir"", ""Incident"": ""case"", ""Incident_Type"": ""new"", ""Number"": 0 },
{ ""Disease"": ""COVID-19"", ""Location"": ""Jammu and Kashmir"", ""Incident"": ""case"", ""Incident_Type"": ""total"", ""Number"": 479266 },
{ ""Disease"": ""corona virus"", ""Location"": ""Jammu and Kashmir"", ""Incident"": ""death"", ""Incident_Type"": ""total"", ""Number"": 4785 },
{ ""Disease"": ""Covid-19"", ""Location"": ""Jammu and Kashmir"", ""Incident"": ""case"", ""Incident_Type"": ""under treatment"", ""Number"": 23 },
{ ""Disease"": ""corona virus"", ""Location"": ""Jammu and Kashmir"", ""Incident"": ""death"", ""Incident_Type"": ""total"", ""Number"": 474458 }
]",1.8,1
"Farmer dies of diarrhea in Banda, eight admitted To tie. Diseases are increasing continuously due to seasonal change. Apart from cold and fever...","[{'Disease': 'Diarrhea', 'Location': 'Banda', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '8'}, {'Disease': 'Diarrhea', 'Location': 'Banda', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '1'}]","[{'Disease': 'diarrhea', 'Location': 'Banda', 'Incident': 'death', 'Incident_Type': 'new', 'Number': 1}, {'Disease': 'diarrhea', 'Location': 'Banda', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 8}]",2.0,2
" Dengue spike in Ludhiana 21 New cases of dengue Reported in Ludhiana,the number of dengue cases in the city is increasing day by day. Because of this, the problems of the health department have also increased. At the same time, there has been a stir due to the arrival of 21 new cases.","[{'Disease': 'Dengue', 'Location': 'Ludhiana', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '21'}]","[{'Disease': 'Dengue', 'Location': 'Ludhiana', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 21}]",1.0,1
" 40 new cases of dengue were found, broke the record of 11 years, the number of patients reached 1158 - Hisar News . ","[{'Disease': 'Dengue', 'Location': 'Hisar', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '40'}, {'Disease': 'Dengue', 'Location': 'Hisar', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '1158'}]","[{'Disease': 'dengue', 'Location': 'Hisar', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 40},
{'Disease': 'dengue', 'Location': 'Hisar', 'Incident': 'case', 'Incident_Type': 'total', 'Number': 1158}]",2.0,2
"Bird flu in Bihar's Supaul | Bird flu knocks in Bihar's Supaul, more than 250 chickens killed Bird flu has been confirmed in samples taken from chickens.","[{'Disease': 'Bird flu', 'Location': ""Bihar's Supaul"", 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '250'}]","[
{
""Disease"": ""Bird flu"",
""Location"": ""Supaul, Bihar"",
""Incident"": ""death"",
""Incident_Type"": ""total"",
""Number"": 250
}
]",0.8,0
"Along with Lumpy, carelessness is also taking the lives of animals, this is the condition of Rajasthan - lumpy disease Rajasthan died cows' veterinary hospital ashok gehlot ntc Due to lumpy disease in Rajasthan, the death toll of animals has reached close to 13000. About 3 kilometers from Jodhpur city, there is a pile of dead bodies of animals. Claims are being made that treatment is being provided but the ground reality is different from this, the problems of the farmers are not taking the name of reducing.","[{'Disease': 'Lumpy Disease', 'Location': 'Rajasthan', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '13000'}]","[{'Disease': 'lumpy disease', 'Location': 'Rajasthan', 'Incident': 'death', 'Incident_Type': 'total', 'Number': 13000}]",1.0,1
"As cholera cases have increased in the Lalitpur Metropolitan City of Kathmandu Valley with 12 people testing positive, the authorities ban the sale of Pani Puri Has given - Navbharat Times. Municipal police chief Sitaram Hachethu said the metropolis has made internal preparations to stop the sale of pani puri in congested areas and corridor areas. He said that the danger of outbreak of cholera has increased in the valley. The total number of patients infected with cholera has increased to 12 in the Kathmandu Valley.","[{'Disease': 'Cholera', 'Location': 'Kathmandu Valley', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '12'}]","[{'Disease': 'cholera', 'Location': 'Lalitpur Metropolitan City of Kathmandu Valley', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 12},
{'Disease': 'cholera', 'Location': 'Kathmandu Valley', 'Incident': 'case', 'Incident_Type': 'total', 'Number': 12}]",1.0,1
